story_id,story_name,synopsis,length,rating,n_votes,total_readers,author_id,author,added_on,codes,slavery,nc
6306.0,A Walk in the Hills,A relaxing day out turns into something very different.,144146.0,8.0,7.0,60485,2458.0,debbie slut,"Apr 21, 2008","['M+/f', 'F+/f', 'MF/f', 'BDSM', 'job', 'nc', 'Heavy']",0.0,1.0
6307.0,City Analyst to Naked Property,"Cocky straight jock boy is blackmailed into full slavery by his work rival, and a whole host of humiliations follow.",295892.0,8.5,8.0,79241,2275.0,Andy C,"Apr 21, 2008","['M+/m', 'cbt', 'enema', 'exhibition', 'interracial', 'modification', 'Young', 'spanking', 'toys', 'WaterSport', 'BDSM', 'feet', 'slavery', 'bondage', 'chastitybelt', 'job', 'real', 'reluctant', 'humiliation', 'blackmail', 'torture', 'nc', 'Heavy', 'Hardcore']",1.0,1.0
6308.0,The Taming of Lou,The extreme modification of a 16 year english slut,25056.0,9.5,4.0,55568,1333.0,Cherrypicker,"Apr 21, 2008","['M/f+', 'enema', 'modification', 'teen', 'HighSchool', 'humiliation', 'Extreme', 'Serious']",0.0,0.0
6309.0,Blackmailed to Breed,Arrangements have been made for a white housewife to meet a black man at a cheap motel. The purpose! To Breed her!,13221.0,9.0,1.0,34577,1328.0,Karen Kay,"Apr 21, 2008","['interracial', 'pregnant', 'D/s', 'reluctant', 'humiliation', 'blackmail', 'Serious']",0.0,0.0
6310.0,sisters,,5108.0,7.0,4.0,36321,2079.0,Memento,"Apr 21, 2008","['M/f', 'M/f+', 'F/f', 'enema', 'spanking', 'WaterSport', 'D/s', 'B/D', 'S/M', 'BDSM', 'chastitybelt', 'reluctant', 'humiliation', 'torture', 'Heavy']",0.0,0.0
6311.0,Making Wages in Mongolia,"A French police officer who had won a lottery ticket travels to Mongolia to participate in some illegal motor bike racing for both lots of money and the thrill. One evening a local rival of her's proposes a wager. She wins, he will pay her �2 Million and will never see him again. He wins, she will become his slave for the rest of her life",62002.0,4.0,3.0,30693,2459.0,Helena Aranatovya,"Apr 21, 2008","['M/f', 'M/f+', 'F/f', 'F/f+', 'bestiality', 'exhibition', 'interracial', 'spanking', 'teen', 'BDSM', 'hair', 'slavery', 'lingerie', 'bondage', 'gothic', 'real', 'mc', 'humiliation', 'torture', 'Hardcore']",1.0,0.0
6312.0,The Open Door,"A bisexual male submissives fantasy of rape and humiliation by strangers in hotels is realized, with a little help from Mistress.",9442.0,0.0,0.0,14075,733.0,Usemyhead,"Apr 21, 2008","['M/m', 'exhibition', 'interracial', 'spanking', 'S/M', 'real', 'humiliation', 'Heavy', 'Hardcore']",0.0,0.0
6313.0,Brett and His Family,"Teenage jock Brett, enslaves his own mother and little sister for his perverse desires.",16135.0,6.5,2.0,54668,1907.0,dale10,"Apr 21, 2008","['M/f+', 'incest', 'pregnant', 'size', 'teen', 'toys', 'D/s', 'HighSchool', 'humiliation', 'nc', 'Serious']",0.0,1.0
6314.0,Happy Birthday Mistress,A pet gives her Mistress a good birthday night,14310.0,8.5,2.0,11990,2455.0,Jayden McZimmer,"Apr 21, 2008","['F/f', 'spanking', 'toys', 'D/s']",0.0,0.0
6315.0,Tabatha's Prison,Tabatha is welcomed into the harsh prison system for women in the fictionary land of Illakia.,37573.0,7.0,6.0,30251,2408.0,Dominica Potestas,"Apr 21, 2008","['M/f', 'spanking', 'BDSM', 'slow', 'Fantasy', 'humiliation', 'blackmail', 'nc', 'Serious']",0.0,1.0
6316.0,Shred of Humility,"A shy, repressed, young woman drawn to a controlling man who enjoys humiliating her.  She finds in him that man of her mysterious, dark dreams.  Is this romance or just a sordid game?",47419.0,8.0,2.0,34204,2460.0,DominantHacker,"Apr 21, 2008","['M/f', 'MF/f', 'BDSM', 'slavery', 'consensual', 'humiliation', 'Serious']",1.0,0.0
6317.0,Bike Ride - Beginnings,A look at how events in my real life get transformed into a story.,5370.0,0.0,0.0,10425,1396.0,SG,"Apr 21, 2008","['m-self', 'exhibition', 'toys', 'college', 'Light']",0.0,0.0
6318.0,The Lady Gammons Herself Good,A woman imposes physical penalties on herself for losing games of backgammon. Her friend helps her serve the penalties that she has earned.,109684.0,10.0,10.0,31344,2403.0,Ashley Zacharias ,"Apr 23, 2008","['f-self', 'spanking', 'BDSM', 'bondage', 'chastitybelt', 'real', 'consensual', 'humiliation', 'torture', 'Serious']",0.0,0.0
6319.0,Justine: Hart ist der Westen,Blonde Revolverheldin sorgt f�r Recht und Ordnung.,18325.0,0.0,0.0,8059,2217.0,Gizmo,"Apr 23, 2008","['M+/f', 'BDSM', 'Fantasy', 'torture', 'Hardcore']",0.0,0.0
6320.0,Princess Kelly,"A boy thinks he is having fun exploring his sexuality with Kelly, a controlling girl in his class, but he is about to realize she will be the one having fun. At his expense.",107246.0,9.5,2.0,24938,2462.0,bondsman,"Apr 23, 2008","['F/m', 'Young', 'teen', 'WaterSport', 'D/s', 'feet', 'consensual', 'reluctant', 'humiliation', 'Light']",0.0,0.0
6321.0,Anne's Obedience,"A young college student is kidnapped and tortured in a concrete isolation cell. After undergoing agonizing tortures she focuses on pleasing her trainer, ""the Doctor"", in every possible way. Heavy on asphyx / breath control.",57935.0,9.5,3.0,57774,2391.0,Doctor Flotsom,"Apr 23, 2008","['M/f', 'M+/f', 'size', 'snuff', 'WaterSport', 'D/s', 'S/M', 'BDSM', 'bondage', 'real', 'humiliation', 'torture', 'nc', 'Extreme', 'Hardcore', 'violent']",0.0,1.0
6322.0,Lynn,Professional Theripist/Dominatrix takes her own full time slave girl,62340.0,5.0,4.0,41719,2463.0,Tim Looper,"Apr 23, 2008","['F/f+', 'bestiality', 'cbt', 'exhibition', 'fisting', 'lactation', 'modification', 'Young', 'spanking', 'teen', 'toys', 'slavery', 'real', 'consensual', 'Extreme', 'Heavy', 'Serious']",1.0,0.0
6323.0,Dom to a Sub,What happens when a sub gets revenge on a Dom,21427.0,0.0,0.0,12532,2127.0,JONNY,"Apr 23, 2008","['F/f', 'MF/f', 'exhibition', 'fisting', 'spanking', 'toys', 'BDSM', 'slavery', 'bondage', 'Serious']",1.0,0.0
6324.0,The Bondage of Jade Lee,A young girl is unwillingly pulled into a life of bondage and submission.,33961.0,6.5,4.0,56316,2464.0,Marquis de Sade,"Apr 23, 2008","['M/f', 'Young', 'BDSM', 'nc', 'Heavy']",0.0,1.0
6325.0,The Continued Erotic Adventures of Slave Kala: Beach Mansion,,320508.0,10.0,5.0,41110,2465.0, Aaron Majewski,"Apr 23, 2008","['M/f', 'F/f', 'F/f+', 'interracial', 'spanking', 'BDSM', 'slavery', 'consensual', 'Serious']",1.0,0.0
6326.0,Cherin's surprise with Mom and Aunt Sara,Cherin's Aunt Sara picks her up from work and they meet with Cherin's mom back at Sara's house.,128601.0,9.0,10.0,83627,2466.0,blackbug,"Apr 23, 2008","['F+/f+', 'exhibition', 'incest', 'Young', 'spanking', 'teen', 'toys', 'D/s', 'B/D', 'bondage', 'real', 'humiliation', 'nc', 'Heavy']",0.0,1.0
6327.0,Mr Stephensons fucking machine ,Ada Cleghorn is enjoying herself when her new Belgian Fucking machine breaks and young George Stephenson is sent to extract the broken brass egg from her unmentionables.,76356.0,9.0,6.0,34053,2467.0,mustafa.fuch1,"Apr 27, 2008","['M/f', 'F+/f', 'MF/f', 'exhibition', 'historical', 'reluctant', 'Light']",0.0,0.0
6328.0,DEEP AFRICAN HELL - NO RETURN,"A white couple travelling through Africa. An improvised route, an unexpected destination: HELL. An American woman, mother of two, kidnapped, enslaved. Abandoned in negro hands.. in the gloomy, lawless suburbs of Lagos, Nigeria. A man's quest to free his partner. A perverted spiral of transformation, blackmail, submission and betrayal. With no holds barred, a white woman's worst nightmare is just about to come true..",18784.0,7.0,6.0,38864,1987.0,Louis Cypher,"Apr 27, 2008","['M+/f', 'interracial', 'slavery', 'humiliation', 'nc', 'Hardcore']",1.0,1.0
6329.0,Jade's Extraordinary Sufferning,"Jade is a slave who is in the basement dungeon of her master, Jake.  This is part one of a longer story.",42223.0,5.0,3.0,45339,2468.0,PalmCivet,"Apr 27, 2008","['M/f', 'M/f+', 'F/f', 'F/f+', 'F+/f', 'F+/f+', 'f-self', 'MF/f', 'F/mf', 'MF/mf', 'F+/fm', 'exhibition', 'spanking', 'toys', 'S/M', 'BDSM', 'hair', 'slavery', 'lingerie', 'real', 'consensual', 'reluctant', 'humiliation', 'torture', 'Serious']",1.0,0.0
6330.0,Sissy slave to my house hold servant.,"She came into my life as My house hold servant; �,soon she became My wife; but now My mistress. She changed me as sissy slave whore, but all these gone with my mistake �",4759.0,2.0,3.0,29132,2469.0,Puppy Girl,"Apr 27, 2008","['M/m', 'M+/m', 'F/m', 'F+/m', 'MF/m', 'modification', 'spanking', 'transgender', 'transvestite', 'slavery', 'bondage', 'chastitybelt', 'job', 'humiliation', 'Heavy', 'Serious']",1.0,0.0
6331.0,Mike - A Detective Story,Who punked Mike and why did they do it? More suspects than War and Peace.  Less twists than Desperate Housewives. Active sleuths send their theories to Dr Watson (c/ author).,43979.0,0.0,0.0,16617,2067.0,Emile,"May 14, 2008","['M/f', 'M/m', 'M+/m', 'F/m', 'BDSM', 'HighSchool', 'reluctant', 'humiliation', 'nc', 'Extreme', 'violent']",0.0,1.0
6332.0,Humiliated and enslaved,School teacher caught in a compromising situation ends up becoming a slave to your brother-in-law,37041.0,8.0,6.0,48661,2470.0,Rigel,"May 14, 2008","['M/f', 'spanking', 'toys', 'BDSM', 'slavery', 'bondage', 'real', 'reluctant', 'humiliation', 'blackmail', 'torture', 'Extreme', 'Heavy', 'Serious']",1.0,0.0
6333.0,A New Begining for Laurence,A young man who had lost his way in life is rescued by his loving sister. Laura does not believe in sparing the rod as Larry found out to his cost. Has she gone too far though? You decide.,43913.0,6.5,2.0,18913,1441.0,The Rogue,"May 14, 2008","['F/m', 'spanking', 'transvestite', 'D/s', 'slavery', 'bondage', 'real', 'reluctant', 'humiliation']",1.0,0.0
6334.0,Daddies Princess Pie,"Jordan is a young teenage boy who is the property of daddy. He is a little sissy girl who's aim is to act like the perfect little housewife for her master. Daddy is kind but dont be decieved by his loving charm, if Jrdan is a naughty little girl daddy will show her punishment.",15525.0,8.0,2.0,33089,2058.0,gorgeous,"May 14, 2008","['M/m', 'M/m+', 'M+/m+', 'modification', 'Young', 'teen', 'transvestite', 'S/M', 'slavery', 'chastitybelt', 'Fantasy', 'romantic', 'humiliation', 'Serious']",1.0,0.0
6335.0,Justicia,A woman's sinful past  finally catches up with her,54094.0,7.0,1.0,18940,2471.0,Hemo101,"May 14, 2008","['M+/f', 'F/f', 'F+/f', 'exhibition', 'spanking', 'slavery', 'bondage', 'humiliation', 'nc', 'RatedR']",1.0,1.0
6336.0,"My Bitchy-hot Niece, Denise ","Unemployed 30 year old man forced to move in with older sister.  His niece Denise is now 18 and not a little girl anymore.  When he's caught wanking, she humiliates him severely and to his great joy.",83727.0,9.0,3.0,69190,2297.0,James P,"May 14, 2008","['F/m', 'S/M', 'BDSM', 'feet', 'slavery', 'lingerie', 'real', 'humiliation']",1.0,0.0
6337.0,Emily,"disowned and exiled, Emily learns first hand the cruelty of slavery",188793.0,7.0,2.0,34973,2185.0,Excalibur,"May 14, 2008","['M+/f', 'exhibition', 'spanking', 'S/M', 'slavery', 'bondage', 'real', 'nc', 'Heavy', 'Hardcore']",1.0,1.0
6338.0,The Mistress,"An African mistress enjoys pleasant times with her white slaves at her vast private island estate. ***This is a work of violent fantasy.  This story is to be enjoyed privately, not acted upon publicly.***",39593.0,10.0,3.0,39461,2472.0,The Domina of Paradise,"May 14, 2008","['F/mf', 'bestiality', 'exhibition', 'interracial', 'scatology', 'snuff', 'voyeurism', 'BDSM', 'feet', 'slavery', 'bondage', 'Fantasy', 'torture', 'Extreme']",1.0,0.0
6339.0,Dream Slave Galleria,"Friendly Dolcett inspired fantasy that includes lots of sex, moderate amount of BDSM, a little Gynophagia (cannibalism, specifically woman eating) and themes of slavery.",131950.0,8.5,5.0,43320,2473.0,rplatz,"May 14, 2008","['M/f', 'M/f+', 'F/f', 'MF/f', 'snuff', 'teen', 'BDSM', 'slavery', 'Fantasy', 'nc', 'Extreme', 'Serious', 'Hardcore']",1.0,1.0
6340.0,The Abhorrent Abortion,"It was time to try out a pregnant approach.I'd entertained most other forms of sexual mayhem and murder, so preggers seemed like an ideal score.",65827.0,9.0,2.0,25198,1921.0,Book of Evils,"May 14, 2008","['M/f', 'lactation', 'pregnant', 'snuff', 'BDSM', 'bondage', 'real', 'torture', 'Extreme']",0.0,0.0
6341.0,Billy in Panties,Billy is caught sneaking through my panty drawer and must pay the price - his total humiliation,12211.0,9.0,1.0,20901,1370.0,Akasha,"May 14, 2008","['F/m', 'voyeurism', 'B/D', 'S/M', 'BDSM', 'lingerie', 'bondage', 'college', 'reluctant', 'humiliation']",0.0,0.0
6342.0, Erin and Jesse's new adventure,Two friends unite to terrorize their neighborhood until finally they settle on one boy to torture and abuse. This is the first chapter of a multi-part story.,38129.0,9.0,1.0,24542,2474.0,Brad Thomas,"May 14, 2008","['MF/m', 'Young', 'spanking', 'teen', 'B/D', 'slavery', 'HighSchool', 'humiliation', 'nc', 'Heavy']",1.0,1.0
6343.0,"My War, The Camp.",I was wounded and had to be Bureaucratischer and administer the camp and care for the workers.,28319.0,0.0,0.0,29826,2475.0,Major Hermann Littmann,"May 14, 2008","['M/f', 'M/f+', 'bestiality', 'exhibition', 'fisting', 'interracial', 'lactation', 'modification', 'Young', 'pregnant', 'scatology', 'snuff', 'spanking', 'BDSM', 'hair', 'bondage', 'historical', 'reluctant', 'humiliation', 'torture', 'Extreme']",0.0,0.0
6344.0,Role Reversal,"In the alternate universe of Illakia, a white slave girl gains power.",5035.0,10.0,3.0,13848,2408.0,Dominica Potestas,"May 14, 2008","['F/f', 'D/s', 'slavery', 'nc', 'Serious', 'RatedR']",1.0,1.0
6345.0,Abbie Cummmms � a real time BDSM Journal ,This can be a delightful experiment.  It is a near real-time account of a 23 year old California Brat/Sub and the 50 something author.  Only the names have been changed to provide �plausible denial.�  It will be an on going saga so we have no idea how things will pan out over time.  We'll see what happens.,134969.0,0.0,0.0,28881,2445.0,Jay Mac,"May 14, 2008","['M/f', 'spanking', 'teen', 'toys', 'BDSM', 'Fantasy', 'documentary', 'consensual', 'reluctant', 'humiliation', 'Extreme', 'Hardcore']",0.0,0.0
6346.0,The FSRA,"Prisons are over crowded, and the Fair Sentence Reduction Act is put in place, allowing prisoners to opt for periods of torture to reduce their sentence. This story follows one inmates journey as he is agonizingly tortured by a beautiful dominatrix.",216322.0,10.0,2.0,102323,2391.0,Doctor Flotsom,"May 14, 2008","['F/m', 'cbt', 'enema', 'WaterSport', 'B/D', 'S/M', 'BDSM', 'bondage', 'real', 'mc', 'humiliation', 'blackmail', 'torture', 'nc', 'Extreme', 'violent']",0.0,1.0
6347.0,My Custom Made Leather Accessories,"Married to one man and sex slave to another, a woman hits upon a unique way to advertise her slave status.",690114.0,9.5,8.0,131810,815.0,Shackleford Bond,"May 14, 2008","['M/f', 'exhibition', 'B/D', 'S/M', 'slavery', 'real', 'consensual', 'torture', 'Extreme']",1.0,0.0
6348.0,Hotel Lessons,Good manners sometimes need to be reinforced with bad lessons,4767.0,3.0,1.0,11583,2476.0,Agapae,"May 14, 2008","['M/f', 'modification', 'B/D', 'real', 'reluctant', 'Light']",0.0,0.0
6349.0,Paramount Rule - Poetic Justice,"This is a Male Dom tale following on from the as-yet-unrelesaed paperback Paramount Rule II (the novel version of Paramount Rule - The Gaol) this is the story of Inga and her Fem Dom army and the torture and sexual abuse which was inflicted upon them by their own vengeful victims, after they were brought to justice.",51968.0,9.0,1.0,13046,1756.0,Tanya Simmonds,"May 14, 2008","['M/f', 'BDSM', 'slavery', 'gothic', 'torture', 'nc', 'Extreme', 'Serious']",1.0,1.0
6350.0,Getting Even,Not particular a happy painslut story this time,10111.0,9.5,3.0,32706,2079.0,Memento,"May 14, 2008","['M/f', 'F+/f', 'fisting', 'modification', 'S/M', 'slavery', 'torture', 'nc', 'Extreme', 'Heavy']",1.0,1.0
6351.0,College Orgy ,Andy has his first in class sexual experience where he is corrupted by one of his students Jessica.,10914.0,9.0,2.0,10602,2477.0,Burgin Davey,"May 14, 2008","['M/f', 'F/m', 'exhibition', 'Young', 'teen', 'D/s', 'B/D', 'college', 'consensual', 'Hardcore']",0.0,0.0
6352.0,Mistress Jessica and her Asian boytoy,"Lee is a young Asian boy at school, and Jessica Hadley is his English teacher. After she conducts a brief and effective seduction, soon he comes to know Miss Hadley as Mistress Jessica. A short story!",21965.0,8.0,1.0,19310,2422.0,Kacey,"May 14, 2008","['M/m', 'F/m', 'cbt', 'exhibition', 'fisting', 'Young', 'spanking', 'WaterSport', 'D/s', 'latex', 'real', 'consensual', 'reluctant', 'humiliation', 'Serious']",0.0,0.0
6353.0,The Ordeals of Kazumi and Chiyoko,"In 17th century Japan, a noblewoman and her maidservant are abducted by a rival lord and suffer hellish violations.",284395.0,10.0,5.0,75130,2478.0, Shabbadew2002,"May 14, 2008","['M+/f', 'F+/f', 'bestiality', 'enema', 'exhibition', 'fisting', 'size', 'BDSM', 'bondage', 'historical', 'humiliation', 'torture', 'nc', 'Extreme', 'Hardcore']",0.0,1.0
6354.0,Incident in Mindanao,A woman is arrested and tortured in front of her teenaged son.,34779.0,10.0,1.0,42378,2478.0, Shabbadew2002,"May 14, 2008","['M+/f', 'M/m', 'enema', 'exhibition', 'fisting', 'incest', 'S/M', 'bondage', 'real', 'humiliation', 'torture', 'nc', 'Extreme', 'Hardcore']",0.0,1.0
6355.0,Savage African Capture,A couple on a honeymoon safari find themselves in very hot water.,143433.0,9.5,5.0,134956,2478.0, Shabbadew2002,"May 14, 2008","['M+/f', 'F+/f', 'F+/m', 'bestiality', 'exhibition', 'interracial', 'size', 'S/M', 'documentary', 'humiliation', 'torture', 'nc', 'Extreme', 'Hardcore']",0.0,1.0
6356.0,Ebony In England,"Online sub comes to England to meet her ""master"" and gets a nasty surprise",12779.0,7.0,2.0,8247,2402.0,SAE,"May 14, 2008","['M/f', 'toys', 'BDSM', 'consensual']",0.0,0.0
6357.0,Your Phone Rings,a mans day begins with a phone call and ends in a way he always dreamed...but never expected!,17844.0,0.0,0.0,10851,2479.0,liljake,"May 14, 2008","['F+/m', 'BDSM', 'feet', 'consensual', 'Light']",0.0,0.0
6358.0,The Wimp His Wife and Me,A man takes revemge on the office wimp and his wife by taking her in front of him,6495.0,0.0,0.0,24916,2402.0,SAE,"May 14, 2008","['M/f', 'BDSM', 'job', 'reluctant', 'humiliation', 'Serious']",0.0,0.0
6359.0,WWAC: The Un-pleated Non-dress,A new member is inducted into the Wicked Women's Adventure Club and competes against three young men in an erotic adventure game.,123124.0,10.0,7.0,20513,2403.0,Ashley Zacharias ,"May 14, 2008","['M+/f', 'F+/f', 'exhibition', 'toys', 'D/s', 'lingerie', 'job', 'real', 'consensual', 'humiliation', 'Light']",0.0,0.0
6360.0,My Master,Short and sweet =),13098.0,7.5,2.0,13362,2070.0,JennyV,"May 14, 2008","['M/f', 'spanking', 'teen', 'BDSM', 'slavery', 'consensual', 'reluctant', 'humiliation', 'Light']",1.0,0.0
